Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
472;Некотировальная часть Списка;Omega Healthcare Investors, Inc.;;Акции;Акции иностранного эмитента обыкновенные;OHI;US6819361006;;;0,100000000000000000;USD;16.07.2020 0:00:00;;;
473;Некотировальная часть Списка;CNA Financial Corporation;;Акции;Акции иностранного эмитента обыкновенные;CNA;US1261171003;;;2,500000000000000000;USD;16.07.2020 0:00:00;;;
474;Некотировальная часть Списка;Brixmor Property Group Inc.;;Акции;Акции иностранного эмитента обыкновенные;BRX;US11120U1051;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
475;Некотировальная часть Списка;Innovative Industrial Properties, Inc.;;Акции;Акции иностранного эмитента обыкновенные;IIPR;US45781V1017;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
476;Некотировальная часть Списка;Kaman Corporation;;Акции;Акции иностранного эмитента обыкновенные;KAMN;US4835481031;;;1,000000000000000000;USD;16.07.2020 0:00:00;;;
477;Некотировальная часть Списка;Cytokinetics, Incorporated;;Акции;Акции иностранного эмитента обыкновенные;CYTK;US23282W6057;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
478;Некотировальная часть Списка;Camden National Corporation;;Акции;Акции иностранного эмитента обыкновенные;CAC;US1330341082;;;;;16.07.2020 0:00:00;;;
479;Некотировальная часть Списка;Independent Bank Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;IBTX;US45384B1061;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
480;Некотировальная часть Списка;OGE Energy Corp.;;Акции;Акции иностранного эмитента обыкновенные;OGE;US6708371033;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
481;Некотировальная часть Списка;World Fuel Services Corporation;;Акции;Акции иностранного эмитента обыкновенные;INT;US9814751064;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
482;Некотировальная часть Списка;KB Home;;Акции;Акции иностранного эмитента обыкновенные;KBH;US48666K1097;;;1,000000000000000000;USD;16.07.2020 0:00:00;;;
483;Некотировальная часть Списка;Castle Biosciences, Inc.;;Акции;Акции иностранного эмитента обыкновенные;CSTL;US14843C1053;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
484;Некотировальная часть Списка;The Chemours Company;;Акции;Акции иностранного эмитента обыкновенные;CC;US1638511089;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
485;Некотировальная часть Списка;Peoples Bancorp Inc.;;Акции;Акции иностранного эмитента обыкновенные;PEBO;US7097891011;;;;;16.07.2020 0:00:00;;;
486;Некотировальная часть Списка;Essential Utilities, Inc.;;Акции;Акции иностранного эмитента обыкновенные;WTRG;US29670G1022;;;0,500000000000000000;USD;16.07.2020 0:00:00;;;
487;Некотировальная часть Списка;MDU Resources Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;MDU;US5526901096;;;1,000000000000000000;USD;16.07.2020 0:00:00;;;
488;Некотировальная часть Списка;Y-mAbs Therapeutics, Inc.;;Акции;Акции иностранного эмитента обыкновенные;YMAB;US9842411095;;;0,000100000000000000;USD;16.07.2020 0:00:00;;;
489;Некотировальная часть Списка;ABM Industries Incorporated;;Акции;Акции иностранного эмитента обыкновенные;ABM;US0009571003;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
490;Некотировальная часть Списка;International Bancshares Corporation;;Акции;Акции иностранного эмитента обыкновенные;IBOC;US4590441030;;;1,000000000000000000;USD;16.07.2020 0:00:00;;;
491;Некотировальная часть Списка;Banner Corporation;;Акции;Акции иностранного эмитента обыкновенные;BANR;US06652V2088;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
492;Некотировальная часть Списка;BridgeBio Pharma, Inc.;;Акции;Акции иностранного эмитента обыкновенные;BBIO;US10806X1028;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
493;Некотировальная часть Списка;Marten Transport, Ltd.;;Акции;Акции иностранного эмитента обыкновенные;MRTN;US5730751089;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
494;Некотировальная часть Списка;Simulations Plus, Inc.;;Акции;Акции иностранного эмитента обыкновенные;SLP;US8292141053;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
495;Некотировальная часть Списка;Kulicke and Soffa Industries, Inc.;;Акции;Акции иностранного эмитента обыкновенные;KLIC;US5012421013;;;;;16.07.2020 0:00:00;;;
496;Некотировальная часть Списка;Flowers Foods, Inc.;;Акции;Акции иностранного эмитента обыкновенные;FLO;US3434981011;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
497;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки JPMorgan Chase Bank, N.A., удостоверяющие права в отношении обыкновенных акций  DouYu International Holdings Limited;DOYU;US25985W1053;;;;;16.07.2020 0:00:00;;;
498;Некотировальная часть Списка;Chewy, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;CHWY;US16679L1098;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
499;Некотировальная часть Списка;PROS Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PRO;US74346Y1038;;;0,001000000000000000;USD;16.07.2020 0:00:00;;;
500;Некотировальная часть Списка;Americold Realty Trust;;Акции;Акции иностранного эмитента обыкновенные;COLD;US03064D1081;;;0,010000000000000000;USD;16.07.2020 0:00:00;;;
501;Некотировальная часть Списка;Avista Corporation;;Акции;Акции иностранного эмитента обыкновенные;AVA;US05379B1070;;;;;16.07.2020 0:00:00;;;
502;Некотировальная часть Списка;Clarivate Plc;;Акции;Акции иностранного эмитента обыкновенные;CLVT;JE00BJJN4441;;;;;16.07.2020 0:00:00;;;
503;Некотировальная часть Списка;Federated Hermes, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса B;FHI;US3142111034;;;;;16.07.2020 0:00:00;;;
504;Некотировальная часть Списка;First Bancorp;;Акции;Акции иностранного эмитента обыкновенные;FBNC;US3189101062;;;;;16.07.2020 0:00:00;;;
505;Некотировальная часть Списка;Heartland Financial USA, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HTLF;US42234Q1022;;;1,000000000000000000;USD;16.07.2020 0:00:00;;;
